event_id,timestamp,minutes,home_score,away_score,chl_line,chl_hi,chl_low
20200214FRI29,2020-02-15 08:28:17,0:18:17,0,0,7.5,1.95,1.75
20200214FRI29,2020-02-15 08:28:17,0:18:17,0,0,8.5,2.65,1.42
20200214FRI29,2020-02-15 08:28:27,0:18:27,0,0,7.5,1.95,1.75
20200214FRI29,2020-02-15 08:28:27,0:18:27,0,0,8.5,2.65,1.42
20200214FRI29,2020-02-15 08:28:38,0:18:38,0,0,7.5,1.95,1.75
20200214FRI29,2020-02-15 08:28:38,0:18:38,0,0,8.5,2.65,1.42
20200214FRI29,2020-02-15 08:28:48,0:18:48,0,0,7.5,2.02,1.70
20200214FRI29,2020-02-15 08:28:48,0:18:48,0,0,8.5,2.75,1.39
20200214FRI29,2020-02-15 08:28:59,0:18:59,0,0,7.5,2.02,1.70
20200214FRI29,2020-02-15 08:28:59,0:18:59,0,0,8.5,2.75,1.39
20200214FRI29,2020-02-15 08:29:09,0:19:09,0,0,7.5,2.02,1.70
20200214FRI29,2020-02-15 08:29:09,0:19:09,0,0,8.5,2.75,1.39
20200214FRI29,2020-02-15 08:29:20,0:19:20,0,0,7.5,2.02,1.70
20200214FRI29,2020-02-15 08:29:20,0:19:20,0,0,8.5,2.75,1.39
20200214FRI29,2020-02-15 08:29:30,0:19:30,0,0,7.5,2.02,1.70
20200214FRI29,2020-02-15 08:29:30,0:19:30,0,0,8.5,2.75,1.39
20200214FRI29,2020-02-15 08:29:40,0:19:40,0,0,7.5,2.02,1.70
20200214FRI29,2020-02-15 08:29:40,0:19:40,0,0,8.5,2.75,1.39
20200214FRI29,2020-02-15 08:29:51,0:19:51,0,0,7.5,2.02,1.70
20200214FRI29,2020-02-15 08:29:51,0:19:51,0,0,8.5,2.75,1.39
20200214FRI29,2020-02-15 08:30:02,0:20:02,0,0,7.5,2.02,1.70
20200214FRI29,2020-02-15 08:30:02,0:20:02,0,0,8.5,2.75,1.39
20200214FRI29,2020-02-15 08:30:13,0:20:13,0,0,7.5,2.12,1.64
20200214FRI29,2020-02-15 08:30:13,0:20:13,0,0,8.5,2.90,1.35
