timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-11 05:25:39,9.5,2.50,1.46,2020-02-11 03:45:00,0 days 01:40:39.000000000
2020-02-11 05:26:04,9.5,2.50,1.46,2020-02-11 03:45:00,0 days 01:41:04.000000000
2020-02-11 05:26:29,9.5,2.65,1.42,2020-02-11 03:45:00,0 days 01:41:29.000000000
2020-02-11 05:26:54,9.5,2.65,1.42,2020-02-11 03:45:00,0 days 01:41:54.000000000
2020-02-11 05:27:19,9.5,2.88,1.36,2020-02-11 03:45:00,0 days 01:42:19.000000000
2020-02-11 05:27:44,9.5,2.88,1.36,2020-02-11 03:45:00,0 days 01:42:44.000000000
2020-02-11 05:28:09,9.5,2.90,1.35,2020-02-11 03:45:00,0 days 01:43:09.000000000
2020-02-11 05:28:34,9.5,2.90,1.35,2020-02-11 03:45:00,0 days 01:43:34.000000000
2020-02-11 05:28:59,9.5,3.20,1.30,2020-02-11 03:45:00,0 days 01:43:59.000000000
2020-02-11 05:29:24,9.5,3.20,1.30,2020-02-11 03:45:00,0 days 01:44:24.000000000
2020-02-11 05:29:49,9.5,3.55,1.25,2020-02-11 03:45:00,0 days 01:44:49.000000000
2020-02-11 05:30:14,9.5,3.55,1.25,2020-02-11 03:45:00,0 days 01:45:14.000000000
2020-02-11 05:30:39,9.5,4.00,1.20,2020-02-11 03:45:00,0 days 01:45:39.000000000
2020-02-11 05:31:04,9.5,4.25,1.18,2020-02-11 03:45:00,0 days 01:46:04.000000000
2020-02-11 05:31:29,9.5,4.90,1.14,2020-02-11 03:45:00,0 days 01:46:29.000000000
