timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-12 18:44:09,11.5,2.00,1.72,2020-02-12 18:00:00,00:44:09
2020-02-12 18:44:09,12.5,2.90,1.35,2020-02-12 18:00:00,00:44:09
2020-02-12 18:44:19,11.5,2.00,1.72,2020-02-12 18:00:00,00:44:19
2020-02-12 18:44:19,12.5,2.90,1.35,2020-02-12 18:00:00,00:44:19
2020-02-12 18:44:29,11.5,2.00,1.72,2020-02-12 18:00:00,00:44:29
2020-02-12 18:44:29,12.5,2.90,1.35,2020-02-12 18:00:00,00:44:29
2020-02-12 18:44:39,11.5,2.08,1.66,2020-02-12 18:00:00,00:44:39
2020-02-12 18:44:39,12.5,3.10,1.31,2020-02-12 18:00:00,00:44:39
2020-02-12 18:44:49,11.5,2.08,1.66,2020-02-12 18:00:00,00:44:49
2020-02-12 18:44:49,12.5,3.10,1.31,2020-02-12 18:00:00,00:44:49
2020-02-12 18:45:09,11.5,2.08,1.66,2020-02-12 18:00:00,00:45:09
2020-02-12 18:45:09,12.5,3.10,1.31,2020-02-12 18:00:00,00:45:09
2020-02-12 18:45:19,11.5,2.08,1.66,2020-02-12 18:00:00,00:45:19
2020-02-12 18:45:19,12.5,3.10,1.31,2020-02-12 18:00:00,00:45:19
2020-02-12 18:45:29,11.5,2.08,1.66,2020-02-12 18:00:00,00:45:29
2020-02-12 18:45:29,12.5,3.10,1.31,2020-02-12 18:00:00,00:45:29
2020-02-12 18:45:39,11.5,2.08,1.66,2020-02-12 18:00:00,00:45:39
2020-02-12 18:45:39,12.5,3.10,1.31,2020-02-12 18:00:00,00:45:39
2020-02-12 18:45:49,11.5,2.19,1.60,2020-02-12 18:00:00,00:45:49
2020-02-12 18:45:49,12.5,3.30,1.28,2020-02-12 18:00:00,00:45:49
2020-02-12 18:45:59,11.5,2.19,1.60,2020-02-12 18:00:00,00:45:59
2020-02-12 18:45:59,12.5,3.30,1.28,2020-02-12 18:00:00,00:45:59
2020-02-12 18:46:09,11.5,2.19,1.60,2020-02-12 18:00:00,00:46:09
2020-02-12 18:46:09,12.5,3.30,1.28,2020-02-12 18:00:00,00:46:09
