timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-12 08:53:38,9.5,2.72,1.40,2020-02-12 08:30:00,00:23:38
2020-02-12 08:53:53,8.5,1.98,1.73,2020-02-12 08:30:00,00:23:53
2020-02-12 08:53:53,9.5,2.72,1.40,2020-02-12 08:30:00,00:23:53
2020-02-12 08:54:08,8.5,1.98,1.73,2020-02-12 08:30:00,00:24:08
2020-02-12 08:54:08,9.5,2.72,1.40,2020-02-12 08:30:00,00:24:08
2020-02-12 08:54:23,8.5,1.98,1.73,2020-02-12 08:30:00,00:24:23
2020-02-12 08:54:23,9.5,2.72,1.40,2020-02-12 08:30:00,00:24:23
2020-02-12 08:54:39,8.5,1.98,1.73,2020-02-12 08:30:00,00:24:39
2020-02-12 08:54:39,9.5,2.72,1.40,2020-02-12 08:30:00,00:24:39
2020-02-12 08:54:54,8.5,2.08,1.66,2020-02-12 08:30:00,00:24:54
2020-02-12 08:54:54,9.5,2.88,1.36,2020-02-12 08:30:00,00:24:54
2020-02-12 08:55:09,8.5,2.08,1.66,2020-02-12 08:30:00,00:25:09
2020-02-12 08:55:09,9.5,2.88,1.36,2020-02-12 08:30:00,00:25:09
2020-02-12 08:55:24,8.5,2.08,1.66,2020-02-12 08:30:00,00:25:24
2020-02-12 08:55:24,9.5,2.88,1.36,2020-02-12 08:30:00,00:25:24
2020-02-12 08:55:39,8.5,2.08,1.66,2020-02-12 08:30:00,00:25:39
2020-02-12 08:55:39,9.5,2.88,1.36,2020-02-12 08:30:00,00:25:39
2020-02-12 08:55:54,8.5,2.08,1.66,2020-02-12 08:30:00,00:25:54
2020-02-12 08:55:54,9.5,2.88,1.36,2020-02-12 08:30:00,00:25:54
2020-02-12 08:56:10,7.5,1.66,2.08,2020-02-12 08:30:00,00:26:10
2020-02-12 08:56:10,8.5,2.17,1.61,2020-02-12 08:30:00,00:26:10
2020-02-12 08:56:25,7.5,1.66,2.08,2020-02-12 08:30:00,00:26:25
2020-02-12 08:56:25,8.5,2.17,1.61,2020-02-12 08:30:00,00:26:25
2020-02-12 08:56:40,7.5,1.66,2.08,2020-02-12 08:30:00,00:26:40
2020-02-12 08:56:40,8.5,2.17,1.61,2020-02-12 08:30:00,00:26:40
2020-02-12 08:56:55,7.5,1.66,2.08,2020-02-12 08:30:00,00:26:55
2020-02-12 08:56:55,8.5,2.17,1.61,2020-02-12 08:30:00,00:26:55
2020-02-12 08:57:10,7.5,1.66,2.08,2020-02-12 08:30:00,00:27:10
2020-02-12 08:57:10,8.5,2.17,1.61,2020-02-12 08:30:00,00:27:10
2020-02-12 08:57:25,7.5,1.66,2.08,2020-02-12 08:30:00,00:27:25
2020-02-12 08:57:25,8.5,2.17,1.61,2020-02-12 08:30:00,00:27:25
2020-02-12 08:57:40,7.5,1.72,2.00,2020-02-12 08:30:00,00:27:40
2020-02-12 08:57:40,8.5,2.29,1.55,2020-02-12 08:30:00,00:27:40
2020-02-12 08:58:41,8.5,1.70,2.02,2020-02-12 08:30:00,00:28:41
2020-02-12 08:58:41,9.5,2.27,1.56,2020-02-12 08:30:00,00:28:41
2020-02-12 08:58:56,8.5,1.70,2.02,2020-02-12 08:30:00,00:28:56
2020-02-12 08:58:56,9.5,2.27,1.56,2020-02-12 08:30:00,00:28:56
2020-02-12 08:59:11,8.5,1.70,2.02,2020-02-12 08:30:00,00:29:11
2020-02-12 08:59:11,9.5,2.27,1.56,2020-02-12 08:30:00,00:29:11
2020-02-12 08:59:26,8.5,1.77,1.93,2020-02-12 08:30:00,00:29:26
2020-02-12 08:59:26,9.5,2.38,1.51,2020-02-12 08:30:00,00:29:26
2020-02-12 08:59:42,8.5,1.77,1.93,2020-02-12 08:30:00,00:29:42
2020-02-12 08:59:42,9.5,2.38,1.51,2020-02-12 08:30:00,00:29:42
2020-02-12 08:59:57,8.5,1.77,1.93,2020-02-12 08:30:00,00:29:57
2020-02-12 08:59:57,9.5,2.38,1.51,2020-02-12 08:30:00,00:29:57
2020-02-12 09:00:12,8.5,1.77,1.93,2020-02-12 08:30:00,00:30:12
2020-02-12 09:00:12,9.5,2.38,1.51,2020-02-12 08:30:00,00:30:12
2020-02-12 09:00:27,8.5,1.89,1.81,2020-02-12 08:30:00,00:30:27
2020-02-12 09:00:27,9.5,2.60,1.43,2020-02-12 08:30:00,00:30:27
2020-02-12 09:00:42,8.5,1.89,1.81,2020-02-12 08:30:00,00:30:42
2020-02-12 09:00:42,9.5,2.60,1.43,2020-02-12 08:30:00,00:30:42
2020-02-12 09:00:57,8.5,1.89,1.81,2020-02-12 08:30:00,00:30:57
2020-02-12 09:00:57,9.5,2.60,1.43,2020-02-12 08:30:00,00:30:57
2020-02-12 09:01:13,8.5,1.89,1.81,2020-02-12 08:30:00,00:31:13
2020-02-12 09:01:13,9.5,2.60,1.43,2020-02-12 08:30:00,00:31:13
2020-02-12 09:01:28,8.5,1.89,1.81,2020-02-12 08:30:00,00:31:28
2020-02-12 09:01:28,9.5,2.60,1.43,2020-02-12 08:30:00,00:31:28
2020-02-12 09:01:43,8.5,1.89,1.81,2020-02-12 08:30:00,00:31:43
2020-02-12 09:01:43,9.5,2.60,1.43,2020-02-12 08:30:00,00:31:43
2020-02-12 09:03:29,8.5,1.88,1.82,2020-02-12 08:30:00,00:33:29
2020-02-12 09:03:29,9.5,2.58,1.44,2020-02-12 08:30:00,00:33:29
2020-02-12 09:03:44,8.5,1.95,1.75,2020-02-12 08:30:00,00:33:44
2020-02-12 09:03:44,9.5,2.72,1.40,2020-02-12 08:30:00,00:33:44
2020-02-12 09:04:00,8.5,1.95,1.75,2020-02-12 08:30:00,00:34:00
2020-02-12 09:04:00,9.5,2.72,1.40,2020-02-12 08:30:00,00:34:00
2020-02-12 09:04:15,8.5,1.95,1.75,2020-02-12 08:30:00,00:34:15
2020-02-12 09:04:15,9.5,2.72,1.40,2020-02-12 08:30:00,00:34:15
2020-02-12 09:04:30,7.5,1.62,2.15,2020-02-12 08:30:00,00:34:30
2020-02-12 09:04:30,8.5,2.17,1.61,2020-02-12 08:30:00,00:34:30
2020-02-12 09:04:45,7.5,1.62,2.15,2020-02-12 08:30:00,00:34:45
2020-02-12 09:04:45,8.5,2.17,1.61,2020-02-12 08:30:00,00:34:45
2020-02-12 09:05:00,7.5,1.62,2.15,2020-02-12 08:30:00,00:35:00
2020-02-12 09:05:00,8.5,2.17,1.61,2020-02-12 08:30:00,00:35:00
2020-02-12 09:05:15,7.5,1.62,2.15,2020-02-12 08:30:00,00:35:15
2020-02-12 09:05:15,8.5,2.17,1.61,2020-02-12 08:30:00,00:35:15
2020-02-12 09:05:30,7.5,1.62,2.15,2020-02-12 08:30:00,00:35:30
2020-02-12 09:05:30,8.5,2.17,1.61,2020-02-12 08:30:00,00:35:30
2020-02-12 09:05:46,7.5,1.68,2.05,2020-02-12 08:30:00,00:35:46
2020-02-12 09:05:46,8.5,2.29,1.55,2020-02-12 08:30:00,00:35:46
2020-02-12 09:06:01,7.5,1.68,2.05,2020-02-12 08:30:00,00:36:01
2020-02-12 09:06:01,8.5,2.29,1.55,2020-02-12 08:30:00,00:36:01
2020-02-12 09:06:16,7.5,1.68,2.05,2020-02-12 08:30:00,00:36:16
2020-02-12 09:06:16,8.5,2.29,1.55,2020-02-12 08:30:00,00:36:16
2020-02-12 09:06:31,7.5,1.68,2.05,2020-02-12 08:30:00,00:36:31
2020-02-12 09:06:31,8.5,2.29,1.55,2020-02-12 08:30:00,00:36:31
2020-02-12 09:06:46,7.5,1.68,2.05,2020-02-12 08:30:00,00:36:46
2020-02-12 09:06:46,8.5,2.29,1.55,2020-02-12 08:30:00,00:36:46
2020-02-12 09:07:02,7.5,1.74,1.97,2020-02-12 08:30:00,00:37:02
2020-02-12 09:07:02,8.5,2.40,1.50,2020-02-12 08:30:00,00:37:02
2020-02-12 09:07:17,7.5,1.74,1.97,2020-02-12 08:30:00,00:37:17
2020-02-12 09:07:17,8.5,2.40,1.50,2020-02-12 08:30:00,00:37:17
2020-02-12 09:07:32,7.5,1.74,1.97,2020-02-12 08:30:00,00:37:32
2020-02-12 09:07:32,8.5,2.40,1.50,2020-02-12 08:30:00,00:37:32
2020-02-12 09:07:47,7.5,1.83,1.87,2020-02-12 08:30:00,00:37:47
2020-02-12 09:07:47,8.5,2.55,1.45,2020-02-12 08:30:00,00:37:47
2020-02-12 09:08:02,7.5,1.83,1.87,2020-02-12 08:30:00,00:38:02
2020-02-12 09:08:02,8.5,2.55,1.45,2020-02-12 08:30:00,00:38:02
2020-02-12 09:08:18,7.5,1.83,1.87,2020-02-12 08:30:00,00:38:18
2020-02-12 09:08:18,8.5,2.55,1.45,2020-02-12 08:30:00,00:38:18
2020-02-12 09:08:33,7.5,1.83,1.87,2020-02-12 08:30:00,00:38:33
2020-02-12 09:08:33,8.5,2.55,1.45,2020-02-12 08:30:00,00:38:33
2020-02-12 09:08:48,7.5,1.89,1.81,2020-02-12 08:30:00,00:38:48
2020-02-12 09:08:48,8.5,2.72,1.40,2020-02-12 08:30:00,00:38:48
2020-02-12 09:09:03,7.5,1.89,1.81,2020-02-12 08:30:00,00:39:03
2020-02-12 09:09:03,8.5,2.72,1.40,2020-02-12 08:30:00,00:39:03
2020-02-12 09:09:18,7.5,1.89,1.81,2020-02-12 08:30:00,00:39:18
2020-02-12 09:09:18,8.5,2.72,1.40,2020-02-12 08:30:00,00:39:18
2020-02-12 09:09:33,7.5,1.89,1.81,2020-02-12 08:30:00,00:39:33
2020-02-12 09:09:33,8.5,2.72,1.40,2020-02-12 08:30:00,00:39:33
2020-02-12 09:09:48,7.5,1.89,1.81,2020-02-12 08:30:00,00:39:48
2020-02-12 09:09:48,8.5,2.72,1.40,2020-02-12 08:30:00,00:39:48
2020-02-12 09:10:03,7.5,1.97,1.74,2020-02-12 08:30:00,00:40:03
2020-02-12 09:10:03,8.5,2.88,1.36,2020-02-12 08:30:00,00:40:03
2020-02-12 09:10:19,7.5,1.97,1.74,2020-02-12 08:30:00,00:40:19
2020-02-12 09:10:19,8.5,2.88,1.36,2020-02-12 08:30:00,00:40:19
2020-02-12 09:10:34,7.5,1.97,1.74,2020-02-12 08:30:00,00:40:34
2020-02-12 09:10:34,8.5,2.88,1.36,2020-02-12 08:30:00,00:40:34
2020-02-12 09:10:49,7.5,1.97,1.74,2020-02-12 08:30:00,00:40:49
2020-02-12 09:10:49,8.5,2.88,1.36,2020-02-12 08:30:00,00:40:49
2020-02-12 09:11:04,7.5,1.97,1.74,2020-02-12 08:30:00,00:41:04
